distance,nmer_name,Uind_md,Udf,Unb,Ues,Uind_sapt,ind20_fit,dhf_fit,time_per_system
16.224,2mer-0+267,-5.905024805228156e-05,5.2406639874797245e-05,-0.0009293654566551329,-0.0009293654566551329,0.00015787,-5.905024805228156e-05,1.1892221246856376e-06,0.11833214872023638
16.25,2mer-0+296,-3.7998237498646134e-05,3.807603478213765e-05,-0.0041094511303080596,-0.0041094511303080596,0.00018358,-3.7998237498646134e-05,1.2599312635027357e-06,0.11833214872023638
16.261,2mer-0+222,-7.716886870016857e-05,7.705817690999754e-05,-0.051138922680168376,-0.051138922680168376,0.00015321,-7.716886870016857e-05,7.164774922504571e-07,0.11833214872023638
16.27,2mer-0+501,-9.687863440794685e-05,8.015187000707962e-05,-0.06911564504396224,-0.06911564504396224,4.41e-06,-9.687863440794685e-05,3.013714544472479e-07,0.11833214872023638
16.335,2mer-0+224,-7.479596068231657e-05,6.326803894165729e-05,0.009427316279656836,0.009427316279656836,0.00010319,-7.479596068231657e-05,1.3953563960649828e-07,0.11833214872023638
16.339,2mer-0+279,-6.791036433371202e-05,6.975164643005708e-05,0.022106275396606503,0.022106275396606503,0.00014771,-6.791036433371202e-05,1.4471240476297383e-06,0.11833214872023638
16.365,2mer-0+368,-9.889472513484772e-05,9.25962934457764e-05,0.035882507995473475,0.035882507995473475,7.504e-05,-9.889472513484772e-05,1.059713926585998e-06,0.11833214872023638
16.408,2mer-0+231,-8.345451108312429e-05,8.114612035290483e-05,-0.021568043529725703,-0.021568043529725703,0.00013211,-8.345451108312429e-05,2.933216405627984e-06,0.11833214872023638
16.41,2mer-0+399,-0.000104938672991818,8.378807442758647e-05,-0.06968317645125065,-0.06968317645125065,9.1e-07,-0.000104938672991818,7.840605942816417e-07,0.11833214872023638
16.422,2mer-0+376,-9.541644848149982e-05,9.835610384688711e-05,0.03807203691870729,0.03807203691870729,2.565e-05,-9.541644848149982e-05,1.2833483307586222e-06,0.11833214872023638
16.439,2mer-0+420,-0.00010520192262914845,0.00011954158002020515,0.06462871288396954,0.06462871288396954,-1.707e-05,-0.00010520192262914845,2.2248936660896895e-06,0.11833214872023638
16.486,2mer-0+261,-7.850799567481332e-05,8.542066512349444e-05,0.04399006619348156,0.04399006619348156,0.00012143,-7.850799567481332e-05,8.935193805675023e-07,0.11833214872023638
16.495,2mer-0+459,-8.608454543776787e-05,9.20961125431801e-05,0.04233142257380471,0.04233142257380471,0.00010239,-8.608454543776787e-05,1.4609266395467983e-06,0.11833214872023638
16.515,2mer-0+371,-9.644813437912486e-05,0.00011724741818257713,-0.03586260321914549,-0.03586260321914549,3.506e-05,-9.644813437912486e-05,6.893330451925713e-07,0.11833214872023638
16.52,2mer-0+306,-0.0001469983027275426,0.00013927243008841163,-0.077273860917915,-0.077273860917915,2.548e-05,-0.0001469983027275426,8.140850914862284e-07,0.11833214872023638
16.524,2mer-0+276,-0.00012916586049078934,0.00012325327864705666,-0.07374886035429558,-0.07374886035429558,4.269e-05,-0.00012916586049078934,1.5628408772411647e-06,0.11833214872023638
16.535,2mer-0+269,-6.302144316188357e-05,7.319023647997708e-05,0.01796308703975578,0.01796308703975578,0.00015434,-6.302144316188357e-05,2.6142515941553133e-06,0.11833214872023638
16.588,2mer-0+405,-0.0001224414381674227,0.00011402567817472649,-0.02923868902628033,-0.02923868902628033,5.9e-07,-0.0001224414381674227,9.806872698794236e-07,0.11833214872023638
16.595,2mer-0+489,-0.00020870003591779674,0.00014614735494856458,0.024663291898044955,0.024663291898044955,-8.309e-05,-0.00020870003591779674,1.6313895429672813e-06,0.11833214872023638
16.605,2mer-0+332,-9.576900301666305e-05,0.00010532613085272495,-0.05635370167642452,-0.05635370167642452,6.631e-05,-9.576900301666305e-05,7.961046742957601e-07,0.11833214872023638
16.62,2mer-0+317,-7.448319575663773e-05,7.801988048958914e-05,0.04578439756499938,0.04578439756499938,0.00012753,-7.448319575663773e-05,1.1541426674323904e-06,0.11833214872023638
16.667,2mer-0+263,-2.7315753865936258e-05,1.5523789092121062e-05,-8.785932213574606e-05,-8.785932213574606e-05,0.00018658,-2.7315753865936258e-05,1.1203646544414528e-06,0.11833214872023638
16.671,2mer-0+284,-7.519724318262396e-05,7.948597584008578e-05,-0.020507290638267946,-0.020507290638267946,0.00010711,-7.519724318262396e-05,6.285424598130708e-07,0.11833214872023638
16.674,2mer-0+327,-0.00013971569680920685,0.00014879374784341194,0.0853081616130826,0.0853081616130826,-1.055e-05,-0.00013971569680920685,9.393601271701955e-07,0.11833214872023638
16.697,2mer-0+321,-0.00011179541053012625,0.0001070768449762472,-0.05901026387978077,-0.05901026387978077,6.93e-05,-0.00011179541053012625,2.821459441331809e-06,0.11833214872023638
16.709,2mer-0+264,-8.222317689038326e-05,7.112294309324328e-05,-0.014748205646223922,-0.014748205646223922,0.00012822,-8.222317689038326e-05,8.491340081947628e-07,0.11833214872023638
16.757,2mer-0+256,-9.690644398760829e-05,9.44542795098912e-05,-0.04988125923881932,-0.04988125923881932,9.204e-05,-9.690644398760829e-05,1.650875384286432e-06,0.11833214872023638
