distance,nmer_name,Uind_md,Udf,Unb,Uind_sapt,Uind_omm,Udf_omm,Unb_omm
15.196,2mer-0+298,-0.00016705429981610733,0.0001672029078577371,-0.11231551927032647,-0.00017079,0.0005053281493019313,0.0008979822741821408,-0.11230862140655518
15.206,2mer-0+244,-0.00032166663496666493,0.0003220503307308541,-0.04038541875237899,-0.00034572,-0.0007855892363295425,-0.00022167101269587874,-0.04014778137207031
15.226,2mer-0+198,-0.0004811600500039695,0.00048030075752671564,0.1922547970140159,-0.00057181,-0.0007333755638683215,6.27177651040256e-05,0.19224023818969727
15.245,2mer-0+275,-0.00022296741269988012,0.00022284212730361094,0.11351378020953475,-0.00021278,-0.0003746748188859783,0.00018201585044153035,0.11357569694519043
15.271,2mer-0+178,-0.0003916985735615694,0.0003923514131919761,-0.13019764916152385,-0.00045679,-1.2397802493069321e-05,0.0008558199042454362,-0.13045883178710938
15.294,2mer-0+177,-0.000299821035560737,0.0003001081972668312,-0.0030524691371338966,-0.00036438,-0.0005259513745841105,0.00016455889272037894,-0.0032982826232910156
15.353,2mer-0+232,-0.00029857433780550413,0.0002989137111105672,-0.033445325532133176,-0.00034422,-0.00046563148498535156,0.00014744358486495912,-0.033341169357299805
15.355,2mer-0+213,-0.000377725515802162,0.00037720311830064933,0.0707388573154895,-0.00044448,-7.15313944965601e-07,0.0007838621968403459,0.07051563262939453
15.361,2mer-0+410,-0.0009273210276122331,0.0009248034335846861,0.34894197518835074,-0.00091258,-0.0011920928373001516,0.0005327496910467744,0.3489398956298828
15.37,2mer-0+292,-0.00022543072340118386,0.00022551298765152912,0.058219960578982974,-0.00021275,-0.00015473365783691406,0.0001348138030152768,0.05834531784057617
15.458,2mer-0+249,-0.000498192845070525,0.0004991783716075551,-0.173492250506768,-0.00054937,-0.0002703666395973414,0.0005031542386859655,-0.17333698272705078
15.461,2mer-0+223,-0.00017641529888175523,0.00017624395847168296,0.15720156387467066,-0.00018481,-4.768386133946478e-06,0.00029586785240098834,0.15735912322998047
15.48,2mer-0+191,-0.00023753503390790224,0.00023741066127259513,0.11241417838374007,-0.00025511,1.3828255760017782e-05,0.0004247660399414599,0.11218607425689697
15.544,2mer-0+316,-0.00021723168524073971,0.00021730541131576817,-0.0929449242792066,-0.0002005,-0.00023365020024357364,0.00010963901877403259,-0.09301638603210449
15.605,2mer-0+224,-0.0003578017124785899,0.0003583250334988273,-0.06625026483915872,-0.00037985,0.00019025806977879256,0.0008637069258838892,-0.0665898323059082
15.613,2mer-0+193,-0.0002889848177875883,0.00028859898433006,0.08048744502990686,-0.00035019,-0.00044679643178824335,4.409000393934548e-05,0.08056068420410156
15.683,2mer-0+279,-0.0001436832615996543,0.00014381995206766686,-0.12577485081336254,-0.00017261,-0.0004949569920427166,-0.00026249600341543555,-0.12599897384643555
15.698,2mer-0+339,-0.000170885484465067,0.00017096494696300843,0.03943176872299083,-0.00015539,0.00012350082397460938,0.00039052270585671067,0.039458274841308594
15.708,2mer-0+478,-0.0001830539604231266,0.00018300529581757874,-0.05111371221473083,-0.00015705,-4.148481093579903e-05,0.00020708836382254958,-0.05096292495727539
15.721,2mer-0+281,-0.00033002696869108056,0.00033046980425172485,-0.06736600693986111,-0.00034541,-0.0003542900230968371,0.00015675413305871189,-0.0675663948059082
15.763,2mer-0+414,-0.000776762601337084,0.0007748860665770982,0.2971289125876405,-0.00075973,-0.0005760193162132055,0.0007588907610625029,0.29700136184692383
15.772,2mer-0+375,-0.00015207767163718052,0.00015213444785730956,-0.08755639016150409,-0.00012438,-0.00021398067838163115,0.00011746691598091274,-0.08753669261932373
15.776,2mer-0+319,-0.00025873833281270844,0.00025839450425650754,0.06394966750212856,-0.00032178,9.25063795875758e-05,0.0005431926110759377,0.06388425827026367
15.78,2mer-0+320,-0.0002162345036464036,0.0002163794145723623,-0.11689672118745463,-0.00025118,-0.0006756782568118069,-0.00032007729168981314,-0.11710166931152344
15.786,2mer-0+194,-0.00020385780519985533,0.00020363714108515742,0.16285993613636313,-0.00021094,-0.001201033592224121,-0.0004213671782054007,0.16276657581329346
15.821,2mer-0+290,-0.00027206238491294077,0.00027238167875437116,-0.18537447669384227,-0.00033696,-4.637244273908436e-05,0.00043382486910559237,-0.1853930950164795
15.839,2mer-0+484,-0.0005468633670998726,0.0005457024213853462,0.22633380041942486,-0.00052949,-0.0002999306161655113,0.000701752956956625,0.22649717330932617
15.842,2mer-0+233,-0.00014662323422570821,0.00014675318184832707,-0.11998412871089267,-0.00018283,-0.0005778074264526367,-7.420685142278671e-05,-0.12016093730926514
15.891,2mer-0+293,-0.00036349987335340786,0.00036317267568187133,0.002904343461900655,-0.00037818,-0.00033497807817184366,0.0005102860159240663,0.002585172653198242
15.904,2mer-0+211,-0.00041886076480862665,0.000419531788986727,-0.1330388927145404,-0.00051299,-0.0005578994860115927,0.0002507752215024084,-0.13321876525878906
15.911,2mer-0+359,-0.00031809383233447156,0.0003181616321192996,-0.10609815385291192,-0.00036641,-0.0010676384044927545,-0.00035046759876422584,-0.10623645782470703
15.968,2mer-0+209,-0.0003682325966261944,0.00036774023875062525,0.09529198043587292,-0.00044527,-0.00011157990957144648,0.0007984605617821217,0.09528994560241699
16.016,2mer-0+254,-0.00016138577265020348,0.00016137620948384576,-0.0619622919149395,-0.00018482,-0.00027203561330679804,6.844426388852298e-05,-0.0619654655456543
16.039,2mer-0+241,-0.0002592448425085342,0.0002590356784647385,-0.011442759405613333,-0.00033905,-0.00019454960420262069,0.0002331295545445755,-0.011569023132324219
16.096,2mer-0+229,-0.00030493803473323976,0.0003053644228763328,-0.10639837324191735,-0.0003803,-0.0005619525909423828,4.6135057345964015e-05,-0.1065833568572998
16.114,2mer-0+271,-0.00017947829014252576,0.00017934669957195393,0.12044067954049169,-0.00016681,3.0279159545898438e-05,0.00011363960220478475,0.12048542499542236
16.196,2mer-0+306,-0.00015994050724010394,0.00015998560112987433,-0.1081001174625336,-0.00019998,0.00023329261603066698,0.0006155475275591016,-0.10823023319244385
16.213,2mer-0+460,-0.0005280885005551603,0.0005269799274741653,0.23977800310676778,-0.00049911,-0.0007781982567394152,0.00035951542668044567,0.23955059051513672
16.235,2mer-0+377,-0.00015042395330195518,0.00015050079718879246,-0.12508837056027275,-0.000183,0.000331640214426443,0.0003295036149211228,-0.12520742416381836
16.387,2mer-0+261,-0.0004954676647230784,0.0004964242493877794,-0.25608685721112123,-0.00059833,-0.0005059242139395792,0.0005724569200538099,-0.25619077682495117
16.404,2mer-0+453,-9.124414695789824e-05,9.13328192554492e-05,-0.09265991949291134,-6.914e-05,0.00018250938592245802,0.00033964699832722545,-0.09270918369293213
16.419,2mer-0+351,-0.00019402942207076486,0.0001942422141615398,-0.15685448600178267,-0.00022446,-8.845334377838299e-05,0.00028549227863550186,-0.15710103511810303
16.444,2mer-0+245,-0.00020917380781630202,0.00020941850483470765,-0.1469847800660695,-0.00024707,-0.00019741058349609375,4.3499108869582415e-05,-0.14682579040527344
16.524,2mer-0+251,-0.00038868016242709643,0.00038934393142105563,-0.21958061063479403,-0.00047993,-0.000626564011326991,0.00035402848152443767,-0.2197418212890625
16.573,2mer-0+253,-0.00043657244839607546,0.0004373755118211554,-0.22105065674827384,-0.0005179,0.0007414818246616051,0.001378917833790183,-0.22109508514404297
16.597,2mer-0+243,-0.0002045706400924102,0.00020481279986427048,-0.1729233060682422,-0.000258,-6.544588177348487e-05,0.00029496304341591895,-0.1729644536972046
16.598,2mer-0+380,-0.00017785371362058968,0.0001780440835835376,-0.031660241568133005,-0.00017583,2.9103830456733704e-11,0.0002671363763511181,-0.031597137451171875
16.605,2mer-0+236,-0.00023134012305816524,0.00023156707640365127,-0.02394492892794638,-0.00024609,0.0002164840479963459,0.0005246356595307589,-0.0242764949798584
16.783,2mer-0+396,-0.000249750690355666,0.0002494365483141994,0.0648528645393462,-0.00022406,-0.0001773834228515625,0.0005152219091542065,0.06472301483154297
16.786,2mer-0+280,-0.0001360190960688659,0.0001360140456743093,-0.06461839442930163,-0.00018569,-0.00021576881772489287,8.591782534494996e-05,-0.0646592378616333
16.801,2mer-0+296,-0.00011612041313080484,0.00011615826287229752,-0.10133219945445265,-0.00015834,0.0001096725172828883,0.0004021544591523707,-0.10138213634490967
16.821,2mer-0+516,-0.00023335480448676192,0.0002330948722897993,0.05054646646566462,-0.00021972,-0.0002593994104245212,0.00012855138629674911,0.05069708824157715
16.865,2mer-0+340,-0.00020209845574891783,0.00020225049060787524,-0.004738809177623093,-0.00019983,-0.0008587837073719129,-0.00043445953633636236,-0.004548788070678711
16.931,2mer-0+272,-0.00015090264184212268,0.00015106652908955363,-0.12788264772913455,-0.00014904,-0.0003358125686645508,-8.211150270653889e-05,-0.12789034843444824
16.946,2mer-0+480,-0.0004368221077981513,0.00043600218879697513,0.19150030785115657,-0.00042799,-0.001087665543309413,-0.0002759077469818294,0.19144010543823242
16.947,2mer-0+295,-0.00037911054783802223,0.00037976015264191195,-0.18914219501220342,-0.00043497,-0.00044012072612531483,0.0002217634755652398,-0.18914270401000977
16.965,2mer-0+256,-0.0002464020374542865,0.0002460629665282537,0.178311733592916,-0.00024865,-0.00031781198049429804,7.274642121046782e-05,0.1782921552658081
17.007,2mer-0+329,-0.0001847142035774479,0.00018467615405780215,-0.0538002178501481,-0.00021863,1.0252006177324802e-05,0.00035707774804905057,-0.05397367477416992
17.011,2mer-0+495,-8.762045086096238e-05,8.75770612469207e-05,0.07782946228217077,-6.149e-05,-0.0003401040958124213,-0.00017181210569106042,0.07782256603240967
17.026,2mer-0+357,-8.948301396549618e-05,8.943168955858806e-05,0.09305774842893369,-0.00010262,-0.00018227100736112334,-3.2789685064926744e-06,0.09306085109710693
17.048,2mer-0+321,-0.00022557662225651195,0.00022528458393937086,0.11633138814400794,-0.00026387,-0.00014376643230207264,0.0004770263039972633,0.11605668067932129
17.093,2mer-0+335,-0.0001778645920952751,0.00017792990291611905,-0.08466288651592262,-0.00017048,0.0001149177405750379,7.725243631284684e-05,-0.08464324474334717
17.101,2mer-0+307,-0.00024373567038625288,0.00024341985590397775,0.13806169781012534,-0.00027879,-0.00014424326946027577,0.0005326365935616195,0.13791561126708984
17.147,2mer-0+250,-0.00018328230050434423,0.0001832980336027576,0.051175996830133796,-0.00018334,-0.0002908706883317791,0.0002130858483724296,0.05097651481628418
17.157,2mer-0+282,-0.00029846393031184764,0.0002980235321663263,0.18898094344073044,-0.00034256,-0.0008068085080594756,-0.0003641039365902543,0.18909692764282227
17.218,2mer-0+334,-0.00017087749872982585,0.0001708973213111268,0.05985007598037869,-0.00019236,0.00010740757716121152,0.0004708839696832001,0.05994904041290283
17.255,2mer-0+449,-7.868248636680638e-05,7.872661216114396e-05,-0.07560279812558425,-7.131e-05,0.00016999244689941406,0.00041384861106052995,-0.07559144496917725
17.26,2mer-0+305,-0.0001624072608888068,0.00016252988446672785,-0.004890656149566769,-0.0001984,-0.000329017624608241,-0.00014318004832603037,-0.004899024963378906
17.364,2mer-0+390,-0.0001788396462093399,0.0001789915453364788,-0.03050592041039437,-0.00017476,-0.0005125999305164441,-0.00030828703893348575,-0.03072190284729004
17.384,2mer-0+332,-0.0003561227949491555,0.00035670139615636765,-0.18652962672200932,-0.00041004,-0.0007081031799316406,9.751730249263346e-05,-0.18639516830444336
17.407,2mer-0+255,-0.0001393369745796056,0.0001393514907095522,0.06437183158783638,-0.00015338,-0.00032174590160138905,-0.00017096291412599385,0.06425368785858154
17.408,2mer-0+370,-0.00010228537543978123,0.0001022818810253507,-0.0585694558078938,-9.34e-05,-8.344649540958926e-05,0.0002734654117375612,-0.05875849723815918
17.45,2mer-0+457,-0.0001251376711946825,0.000125075956542552,-0.013339044349056467,-9.968e-05,6.055830453988165e-05,0.00011830155563075095,-0.013520956039428711
17.477,2mer-0+498,-0.0002953012596772675,0.00029484492256671866,0.14382418712250025,-0.00026916,-6.866452895337716e-05,0.0006375942612066865,0.14359569549560547
17.479,2mer-0+472,-0.00011038136658771995,0.0001103128077155107,0.08574237049144869,-8.995e-05,-0.00043642520904541016,-0.00019484169024508446,0.08561968803405762
17.539,2mer-0+465,-0.0001460798419447049,0.0001460185552613854,-0.048946757839744545,-0.00016991,-0.00017023089458234608,7.766404451103881e-05,-0.048929691314697266
17.564,2mer-0+485,-0.0001923331140132492,0.00019219291182513899,0.0023603372446012456,-0.00019858,-0.00018525123596191406,9.896185656543821e-05,0.0024313926696777344
17.607,2mer-0+287,-0.0002898553112981615,0.0002902804554573434,-0.1608452615688951,-0.00034978,0.00034570691059343517,0.0006876988336443901,-0.1609783172607422
17.709,2mer-0+552,-7.174273376444965e-05,7.176767135823408e-05,-0.06639926001627587,-4.412e-05,-5.638600850943476e-05,-3.909930819645524e-05,-0.06634056568145752
17.72,2mer-0+283,-0.00010613210843009671,0.00010613342511503619,-0.05293847113837958,-0.00012214,9.036064147949219e-05,0.00018327504221815616,-0.05296182632446289
17.727,2mer-0+462,-0.00019055917049458801,0.0001905872985886349,-0.06937715587464627,-0.00019983,0.00030159950256347656,0.00046487990766763687,-0.06932735443115234
17.769,2mer-0+663,-0.00020693174054659298,0.0002066676030159941,0.09874129104163584,-0.00018005,-0.00018620489572640508,-1.0099684004671872e-05,0.09884214401245117
17.776,2mer-0+476,-9.21579616301012e-05,9.213304790393e-05,-0.030952031061481308,-0.00010431,-0.0004456043243408203,-8.360142237506807e-05,-0.03125
17.789,2mer-0+506,-7.785044163613835e-05,7.782693774354129e-05,-0.03150045317985136,-8.275e-05,-0.0002466440237185452,-0.0001642356946831569,-0.03157377243041992
17.814,2mer-0+502,-0.0003498135719328974,0.0003492758043136827,0.1385202052086234,-0.00034257,-0.0002908706374000758,5.108836921863258e-05,0.1384429931640625
17.817,2mer-0+402,-0.00017207404843007064,0.00017226225963312176,-0.14923281277708106,-0.0002112,-0.00020921231407555752,7.532412564614788e-05,-0.1492631435394287
17.907,2mer-0+363,-8.981406714144654e-05,8.98776037939255e-05,-0.11405380845204606,-0.00011397,-0.0001186132722068578,1.5211087884381413e-05,-0.11409533023834229
17.924,2mer-0+403,-0.00019339187928582216,0.00019359902682865895,-0.057913835739105385,-0.00019349,-4.220010305289179e-05,0.00020390130521263927,-0.05782818794250488
17.941,2mer-0+665,-7.39136158524044e-05,7.389915441279722e-05,-0.03830596395325698,-4.121e-05,-9.763242269400507e-05,-0.00018404133152216673,-0.03820443153381348
17.961,2mer-0+711,-0.00010658831326718673,0.00010651441988459541,0.0026921529242887304,-7.305e-05,0.00014877317880745977,0.00010336219565942883,0.002691507339477539
17.965,2mer-0+423,-8.77779113818945e-05,8.771040157165634e-05,0.09987821765590246,-7.588e-05,-0.000145077719935216,-6.610556738451123e-06,0.09986042976379395
17.976,2mer-0+466,-7.437326302880813e-05,7.436365385588489e-05,0.06344732906492603,-6.402e-05,-0.0005292892456054688,-0.00029700997401960194,0.06340384483337402
17.996,2mer-0+315,-0.0001713986863245062,0.0001712250753707444,0.07431405383571617,-0.0002138,-0.0004568100266624242,-0.00013824674533680081,0.07416844367980957
18.024,2mer-0+397,-0.0001989351225206226,0.00019917977077630353,-0.10599636350066062,-0.00021473,0.0005178451247047633,0.0006865835166536272,-0.1059713363647461
18.062,2mer-0+288,-0.0001241602661931522,0.00012412174856732676,-0.028277943065314844,-0.0001519,0.00018715857004281133,0.0004079466452822089,-0.028284549713134766
18.083,2mer-0+565,-6.821281946459388e-05,6.815729041155947e-05,0.08420591298501479,-4.256e-05,-0.0002650022506713867,-0.0003090669051744044,0.08418643474578857
18.09,2mer-0+356,-0.00021985717243085102,0.00021958140981287975,0.15926714692333047,-0.00026157,-0.0005898475646972656,-2.296756429132074e-05,0.15911269187927246
18.105,2mer-0+486,-0.0001182300598636711,0.00011830562377261971,0.006876890223094503,-0.00010519,-0.00021171571279410273,0.00011789973359555006,0.006811380386352539
18.14,2mer-0+342,-0.00021551144472725274,0.00021524922853480942,0.1700100066562706,-0.00024662,-0.000124454491015058,0.00010488289262866601,0.17003488540649414
18.16,2mer-0+438,-9.981134177604872e-05,9.974489034957205e-05,0.1017612739096376,-0.00010375,0.0007090568542480469,0.0007105785189196467,0.10181546211242676
18.166,2mer-0+379,-0.00010691590236209951,0.00010682593249537755,0.11079452636211051,-9.327e-05,-0.0003161430358886719,-0.00019057546160183847,0.11082172393798828
18.17,2mer-0+549,-0.0002484845440612269,0.00024815083712444706,0.10884737941785556,-0.00023672,0.00031924246286507696,0.0007299274438992143,0.10870122909545898
18.179,2mer-0+361,-7.156883625649835e-05,7.152213016430307e-05,0.0886894161310675,-7.227e-05,-0.00021350385941332206,-1.020386116579175e-05,0.08863949775695801
18.204,2mer-0+439,-8.090939316415827e-05,8.093448925302908e-05,-0.08826904263542491,-0.00010265,-0.00014591217404813506,5.639117443934083e-05,-0.08841955661773682
18.205,2mer-0+358,-0.00011131480388581784,0.00011124556751607707,0.0071127793049096015,-0.00014167,-0.00029873849416617304,-0.00020490336464717984,0.007216930389404297
18.231,2mer-0+473,-7.662223907708478e-05,7.658597597849121e-05,0.07425213468365224,-5.75e-05,-0.00020301342010498047,4.625119618140161e-05,0.0743485689163208
18.268,2mer-0+543,-0.00010487819928562077,0.00010494651472063208,-0.09079896489351667,-9.514e-05,-0.0003254413459217176,-0.000332681811414659,-0.09080207347869873
18.281,2mer-0+389,-0.00011315544549266576,0.00011314812158605498,-0.0530117528115692,-0.00013422,-0.0006666183435299899,-0.0003239444922655821,-0.0530552864074707
18.284,2mer-0+344,-0.00013548659675624515,0.00013539373059590732,0.009249309951186713,-0.00016955,-0.0007448196556651965,-0.00044303893810138106,0.009151458740234375
18.293,2mer-0+310,-0.0001618016100124257,0.00016164134654896766,0.08613994340228603,-0.00018356,0.0003187656693626195,0.0006007893243804574,0.08615255355834961
18.309,2mer-0+327,-0.0001920800516720603,0.0001923080292035722,-0.12815096133016593,-0.00024267,-0.000430107131251134,-7.818835729267448e-05,-0.12815093994140625
18.325,2mer-0+311,-0.00011766123209802146,0.0001175763582760314,0.027560229918474937,-0.00014802,-0.00012826919555664062,-0.00014757164171896875,0.02754831314086914
18.331,2mer-0+432,-5.9026170278526116e-05,5.906006522583964e-05,-0.09400286876676071,-8.703e-05,-0.0006039142317604274,-0.0005370680009946227,-0.0941781997680664
18.34,2mer-0+336,-0.0001893384467232691,0.00018912061224270573,0.13051155403205383,-0.0002227,0.00042629241943359375,0.0007923155790194869,0.13048434257507324
18.369,2mer-0+416,-7.618872732533426e-05,7.62341662024433e-05,-0.09106699220161533,-0.00010058,-0.0001417398452758789,6.966507498873398e-05,-0.09124982357025146
18.384,2mer-0+312,-0.00010805691197459449,0.00010800909245822813,-0.014928228104768891,-0.00014595,-0.00035607816971605644,-0.00010920062777586281,-0.014919757843017578
18.431,2mer-0+362,-0.00021711197985241267,0.0002173940268425869,-0.1520735222656068,-0.0002672,0.00042057037353515625,0.0007889127591624856,-0.15210294723510742
18.441,2mer-0+474,-0.00017768272230243948,0.00017754377338176095,0.013347602914103068,-0.00018683,-7.534025644417852e-05,0.00014544112491421402,0.013118267059326172
18.454,2mer-0+428,-9.136048826664252e-05,9.130776048103872e-05,0.0016931557336412877,-0.00011327,8.320810957229696e-05,3.449415089562535e-05,0.0018694400787353516
18.476,2mer-0+349,-0.00018828754453536556,0.00018806872519366646,0.11082302744179821,-0.00023809,0.0001127719588112086,0.00036599781014956534,0.11084151268005371
18.488,2mer-0+401,-8.565681795675069e-05,8.562848997172975e-05,0.0716830273358635,-7.79e-05,-0.0002926588203990832,-0.0002510046761017293,0.07166004180908203
18.503,2mer-0+385,-0.00018549697807650003,0.0001857227819345347,-0.12222559875772128,-0.00021684,0.00018548966909293085,0.00045777164632454515,-0.12228941917419434
18.509,2mer-0+384,-0.00014678992355084266,0.00014694120045652653,-0.07036273811629876,-0.00017425,-0.00024104116164380684,2.578546991571784e-05,-0.07033538818359375
18.534,2mer-0+330,-9.806333135948227e-05,9.80643989877311e-05,-0.06161581492316157,-0.00012472,0.00022089481717557646,0.0004445184313226491,-0.06171584129333496
18.579,2mer-0+467,-8.641262358566792e-05,8.634946263075786e-05,0.09786572814755391,-8.078e-05,-0.00018441678548697382,-0.00019923211948480457,0.0978536605834961
18.58,2mer-0+405,-0.00012443895177606483,0.00012455235551475083,-0.04729651634948299,-0.00013901,0.00034499168395996094,0.0004565536801237613,-0.0472254753112793
18.614,2mer-0+421,-0.0001331475038625969,0.0001330191890104753,0.06003366127061328,-0.0001622,-0.00019621850515250117,0.00013160631351638585,0.05985426902770996
18.676,2mer-0+559,-0.00012537498425083934,0.00012532634298101613,-0.01717553424637979,-0.00012685,-0.0007932186272228137,-0.0007322523160837591,-0.01717066764831543
18.745,2mer-0+333,-0.00010667482364848587,0.00010672294867507128,0.010252806588054397,-0.0001123,0.00028324127197265625,0.0005883718840777874,0.010038614273071289
18.761,2mer-0+369,-0.00016271960767327796,0.00016255498975063716,0.10478561302830747,-0.00018564,-0.00027203562422073446,8.680713654030114e-05,0.1047983169555664
18.767,2mer-0+501,-7.28076094117039e-05,7.282854021092938e-05,-0.06882124764866518,-7.964e-05,-0.00043725968134822324,-0.0003071275423280895,-0.06896710395812988
18.775,2mer-0+355,-0.00015950302159356778,0.00015932964695201468,0.10996097669212856,-0.00019535,-0.0002946853928733617,2.36350460909307e-05,0.10991907119750977
18.791,2mer-0+328,-0.00011383778024752437,0.00011392319366466834,-0.03505696913295438,-0.00013327,-5.8889403590001166e-05,0.00027048762422055006,-0.035186052322387695
18.797,2mer-0+341,-7.036196442163958e-05,7.038525206992496e-05,-0.06693485126686584,-8.71e-05,2.9921502573415637e-05,-4.483474185690284e-06,-0.06705594062805176
18.816,2mer-0+442,-6.941513062870058e-05,6.942309405757892e-05,-0.06779012973539396,-9.498e-05,-8.1658385170158e-05,1.8539874872658402e-05,-0.0678093433380127
18.825,2mer-0+454,-5.0925492718774714e-05,5.089698882300198e-05,0.07560466968238343,-4.635e-05,0.00011348722910042852,0.00015132682165130973,0.07553672790527344
18.828,2mer-0+417,-0.0001418660552239736,0.000141723661654429,0.07779591789892998,-0.00018239,0.0003285407801740803,0.0006401041173376143,0.07774186134338379
18.837,2mer-0+391,-6.343749874960047e-05,6.346827552272007e-05,-0.07514144252836473,-5.759e-05,-0.000532031073817052,-0.0004874961159657687,-0.07533049583435059
18.85,2mer-0+531,-5.861915598283387e-05,5.8645630103785736e-05,-0.0870376220489524,-7.732e-05,0.0003010034270118922,0.0002193513500969857,-0.0871351957321167
18.926,2mer-0+489,-8.047653460554868e-05,8.045672328592409e-05,0.06098866196853751,-6.799e-05,8.821487426757812e-06,0.00025390778318978846,0.060882568359375
18.942,2mer-0+364,-0.0001157475691943976,0.00011580597436166917,0.01210685484638879,-0.00013382,6.103512714616954e-05,0.00017588505579624325,0.012046337127685547
19.013,2mer-0+616,-6.23030813263321e-05,6.230955649344733e-05,0.0350890079615444,-4.298e-05,-0.00010943412780761719,7.119316433090717e-05,0.035092830657958984
19.031,2mer-0+492,-8.562642535279111e-05,8.56042089684868e-05,-0.023316442572051184,-6.305e-05,0.00015687938139308244,0.00044873784645460546,-0.023459434509277344
19.042,2mer-0+387,-0.00016610896305956557,0.0001662869020957939,-0.08704268324419544,-0.0001766,-0.0001289844512939453,7.794937118887901e-06,-0.08723020553588867
19.063,2mer-0+347,-0.00011457187069887424,0.00011466713312864453,-0.1138000494760648,-0.00014437,-0.0007498264021705836,-0.0005254066199995577,-0.11370599269866943
19.103,2mer-0+504,-8.013356666332801e-05,8.019257732963898e-05,-0.1028585465725979,-9.346e-05,-0.0005023479607189074,-0.0004090357106178999,-0.10295093059539795
19.138,2mer-0+544,-8.262695112451696e-05,8.259073616788603e-05,-0.015917596505171376,-7.316e-05,-0.00027763844991568476,-0.0001614502543816343,-0.015949010848999023
19.149,2mer-0+676,-0.0001608995571392828,0.00016071298117605376,0.10226361139337431,-0.00013148,-0.00020742413471452892,0.00029856833862140775,0.10222363471984863
19.209,2mer-0+458,-8.952749627753247e-05,8.948103823407707e-05,0.001595667146509304,-0.00010886,-0.00021529198784264736,-7.258843106683344e-05,0.0014774799346923828
19.254,2mer-0+420,-5.881463284934085e-05,5.8812873501899385e-05,0.05083633486394862,-7.19e-05,-0.0003018379502464086,-0.00021254023886285722,0.050766587257385254
19.257,2mer-0+436,-0.00010224826109543655,0.00010218336104619772,0.01813090800874031,-0.0001205,0.0003879069845424965,0.0004552719765342772,0.017952442169189453
19.268,2mer-0+456,-0.00011187852828469064,0.0001118675645156826,-0.043600999189010205,-0.00012007,0.00024032589135458693,0.00040346564492210746,-0.043736934661865234
19.289,2mer-0+451,-7.636735444584581e-05,7.632781071069624e-05,0.08662808608039617,-8.043e-05,0.00022852420806884766,0.0002142666926374659,0.08676934242248535
19.307,2mer-0+444,-0.0001439188603533365,0.00014405493459624186,-0.06212249192086427,-0.00014499,-0.000420570358983241,-0.0002673428680282086,-0.0622258186340332
19.318,2mer-0+537,-5.082095714787689e-05,5.079047932262413e-05,0.07724830616798403,-4.207e-05,-5.9604644775390625e-06,-2.128529013134539e-05,0.07718658447265625
19.324,2mer-0+578,-7.376995804031725e-05,7.372523514640402e-05,0.007467976846760828,-8.897e-05,-4.267692202120088e-05,0.0001292664383072406,0.007277965545654297
19.324,2mer-0+491,-0.00016333880121567818,0.00016351293859512316,-0.08930397128873921,-0.00017081,8.583054295741022e-06,0.00038496076012961566,-0.08931994438171387
19.327,2mer-0+579,-6.23076971269559e-05,6.233809070278517e-05,-0.0701206271863019,-6.633e-05,0.0001450777126592584,0.00018869011546485126,-0.07029032707214355
19.335,2mer-0+762,-0.0001257227313273325,0.00012559758254616284,0.0715615916673681,-9.513e-05,-0.00030088427593000233,-4.153791815042496e-05,0.07161426544189453
19.379,2mer-0+365,-6.320051824384114e-05,6.316190994493495e-05,0.0926254359725421,-5.755e-05,-0.00042557715642033145,-0.0002524967712815851,0.09260952472686768
19.415,2mer-0+373,-9.008448691653604e-05,9.00379191010445e-05,0.003982003385723056,-0.00011663,-3.194808232365176e-05,1.3115779438521713e-05,0.004025459289550781
19.426,2mer-0+535,-9.984753669574822e-05,9.978358612790857e-05,0.012396814213557464,-7.69e-05,-0.0003988743046647869,-0.00014810201537329704,0.012296438217163086
19.467,2mer-0+386,-0.00010531009388406824,0.00010538998278944861,-0.03654493050042054,-0.00013678,0.0003154277801513672,0.0003564892103895545,-0.03663158416748047
19.478,2mer-0+482,-6.627300029499343e-05,6.626872585123709e-05,0.047518735384614604,-6.55e-05,-4.088877176400274e-05,-3.832778020296246e-05,0.0474470853805542
19.542,2mer-0+487,-9.272404456163571e-05,9.274633403920547e-05,0.02549590122462647,-7.974e-05,5.578991840593517e-05,1.1202195310033858e-05,0.025669574737548828
19.573,2mer-0+464,-0.00014433510521479339,0.0001441858468332551,0.10449942046573626,-0.0001789,1.4305260265246034e-06,0.000261293986113742,0.10439491271972656
19.574,2mer-0+413,-6.474522670256067e-05,6.472127846968288e-05,0.07009501399414256,-5.922e-05,0.00015866757166804746,0.00024081299488898367,0.07004916667938232
19.576,2mer-0+758,-4.203832488004697e-05,4.205527456095657e-05,-0.057390492602134045,-2.01e-05,-0.00023472307657357305,-0.00019291124772280455,-0.05747401714324951
19.622,2mer-0+500,-7.152345955489746e-05,7.151076596223049e-05,0.05413367654280643,-6.447e-05,-0.0003843307786155492,-0.0003359632391948253,0.05409836769104004
19.637,2mer-0+382,-6.496772628046527e-05,6.501416546785627e-05,-0.08618399571420655,-6.119e-05,-1.3113014574628323e-05,0.00014211641973815858,-0.08619678020477295
19.654,2mer-0+383,-0.00011031528152461085,0.00011039252831265821,-0.025588978406537528,-0.00013286,-0.0002863407280528918,-0.00024151316029019654,-0.0256502628326416
