distance,nmer_name,Uind_md,Udf,Unb,Uind_omm,Udf_omm,Unb_omm
1.805,3mer-0+3+172,-285821484525.78125,91997852011.40767,-377819336573.66235,-8.246510003694766,10.523252035489804,-55.31449222564697
1.805,3mer-0+3+87,-6599215799318.973,663177560563.2979,-7262393359919.257,-8.381915779696328,10.699103621853965,-56.13327217102051
1.805,3mer-0+3+397,-79926045903.93732,10285312379.565367,-90211358320.06464,-8.283156053702442,10.571122510750683,-55.48771357536316
1.805,3mer-0+3+160,-20815053498.125088,83382715.49549669,-20898436249.701557,-8.183933324491818,10.442878179872196,-54.77821969985962
1.805,3mer-0+3+396,-532163.0756446661,203993.19357614202,-736192.1806327291,-8.171415850957601,10.427606060663493,-54.58132553100586
1.805,3mer-0+3+109,-7.410114319990683e+16,394815610006022.3,-7.44959588099129e+16,-8.201104563015178,10.467121679050251,-54.79964065551758
1.805,3mer-0+3+147,-2.8825288396023654e+17,72954812290461.72,-2.883258387725268e+17,-8.326726017976853,10.62804883859053,-55.96890449523926
1.805,3mer-0+3+320,-273804247945756.62,29353693421671.59,-303157941367464.1,-8.130887940206094,10.377992675028281,-54.410823822021484
1.805,3mer-0+3+31,-1.1666406983216645e+18,311692279722987.4,-1.1669523906013873e+18,-9.568739562893825,12.2507489624968,-58.73031234741211
1.805,3mer-0+3+418,-20670360486885.168,191731569598.37457,-20862092056520.156,-8.303557571304054,10.596733394729881,-55.58893632888794
1.805,3mer-0+3+463,-55046012477.30773,5628999051.228099,-60675011565.0977,-8.282270025913249,10.569400239284505,-55.48509120941162
1.805,3mer-0+3+252,-49029507997.57498,5830484518.320299,-54859992552.619484,-8.311813074312568,10.607951682843805,-55.71551990509033
1.805,3mer-0+3+133,-1.0189556393665698e+16,18406438160068.484,-1.020796283182579e+16,-8.392879183887317,10.710498635173963,-56.154632568359375
1.805,3mer-0+3+289,-8.539513516245099e+16,711767181078959.5,-8.610690234352989e+16,-8.239487645312465,10.515427592114293,-55.126365661621094
1.805,3mer-0+3+175,-4234011533.468891,123189062.79917766,-4357200632.521831,-8.241163440833361,10.517839244713514,-55.08415699005127
1.805,3mer-0+3+313,-1874394337727.814,103060477231.77348,-1977454814995.92,-8.210957473727376,10.478913837460368,-55.09407091140747
1.805,3mer-0+3+23,-4.899096345163609e+17,4.485513171768485e+16,-5.347647662340455e+17,-7.465018206183913,9.519996709282395,-50.26569080352783
1.805,3mer-0+3+171,-1.7825484467004613e+18,774079732391.5653,-1.7825492207801923e+18,-8.202128277243219,10.466951026498236,-54.968273639678955
1.805,3mer-0+3+139,-311204567071.14655,9350202991.258274,-320554770099.2557,-8.309701127292783,10.608409720180362,-55.840826988220215
1.805,3mer-0+3+388,-62932483387653.57,4018307637980.535,-66950791025670.54,-8.262701175523716,10.544806339429897,-55.25490093231201
1.805,3mer-0+3+165,-3236012159918853.0,19205323599780.965,-3255217483518672.5,-8.157541430330639,10.412148320340748,-54.90754413604736
1.805,3mer-0+3+214,-6215501552493.734,114659470899.1965,-6330161023429.138,-8.185331482492984,10.44696794072479,-54.90115261077881
1.805,3mer-0+3+480,-23071684706.162163,4528952955.633415,-27600637698.44022,-8.273729218287599,10.559603797154296,-55.54983901977539
